article_id,title,link,keywords,creator,description,content,pubDate,pubDateTZ,image_url,video_url,source_id,source_name,source_priority,source_url,source_icon,language,country,category,sentiment,sentiment_stats,ai_tag,ai_region,ai_org,ai_summary,ai_content,duplicate
27744a0fb3d36f5ccc69d32abe90a615,Change at the top looking to secure final step for ultimate success,https://www.dailyadvertiser.com.au/story/9076138/kangaroos-appoint-zeik-foster-as-new-captain-coach-for-2026/,"['video', 'sport', 'news', 'latest-news', 'daily-newsletter-list', 'sports-updates-list', 'group-9', 'football-list']",['Courtney Rees'],Kangaroos have taken a different approach to what has become the norm.,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:30:00,UTC,https://www.dailyadvertiser.com.au/images/transform/v1/crop/frm/J7tLankfguv74QY82b3G7h/61276f6e-d0e9-4537-9dd6-f066286f9502.JPG/r0_307_6000_3694_w1200_h678_fmax.jpg,,dailyadvertiser_au,The Daily Advertiser,274359,https://www.dailyadvertiser.com.au,https://n.bytvi.com/dailyadvertiser_au.png,english,['australia'],"['top', 'sports']",ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
40ac9df70a4c9f2acc3f2e9846774487,JackJumpers prevail despite McGee starring for Hawks,https://www.blayneychronicle.com.au/story/9076154/jackjumpers-prevail-despite-mcgee-starring-for-hawks/,"['nsw', 'basketball', 'domestic-sports', 'free', 'national-sport', 'national-sport-news']",['Chris Pike'],The Tasmania JackJumpers have withstood a brilliant NBL debut from three-time NBA champion JaVale McGee to beat the Illawarra Hawks.,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:21:26,UTC,https://www.blayneychronicle.com.au/images/transform/v1/crop/frm/silverstone-feed-data/79512422-616f-4544-bac0-a29bb21e1fc3.jpg/r0_0_800_600_w1200_h678_fmax.jpg,,blayneychronicle,"Blayney, Nsw",17177086,https://www.blayneychronicle.com.au,https://n.bytvi.com/blayneychronicle.png,english,['australia'],['sports'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
3759dbda0a24381495c936ac22d3b6f7,England v Canada: Women’s Rugby World Cup final – live,https://www.theguardian.com/sport/live/2025/sep/27/england-v-canada-womens-rugby-world-cup-final-live,"[""england women's rugby union team"", ""women's rugby world cup 2025"", 'rugby union', ""women's rugby union"", ""canada women's rugby union team"", 'sport']",['Luke McLaughlin'],"Rugby World Cup final updates from 4pm BSTTwickenham stage set for England’s fairytale finishSign up for the Breakdown | And mail LeeGet in touch with all your thoughts and predictions, or maybe you’d like to share a humiliating school sport story so I’m not the only one. Whatever you choose, you can do it on the emailIt’s as you were for both squads, with John Mitchell and Kevin Rouet each retaining the same 23 from the semi-final victories. Continue reading...",ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:19:06,UTC,https://static.theguardian.com/commercial/sponsor/18/Aug/2025/42793431-7c2f-479e-b5b1-098eecd717eb-mastercard%20symbol%20-%20colour.png,,theguardian,The Guardian,106,https://www.theguardian.com,https://n.bytvi.com/theguardian.jpg,english,['australia'],"['top', 'sports']",ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
b49baa3509766b91f3f353319f365ef1,United striker scores first goal,https://www.theage.com.au/sport/soccer/united-striker-scores-first-goal-20250927-p5myec.html,['sport / soccer'],['The Age'],Benjamin Šeško scores his first goal for Manchester United after a scramble in the box.,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:17:51,UTC,"https://static.ffx.io/images/$width_800,$height_450/t_crop_fill/q_86,f_jpg/61c9d629c5d5e504324d3a356bc77a13af9fe8f1",,theage,The Age,44145,https://www.theage.com.au,https://n.bytvi.com/theage.png,english,['australia'],"['top', 'sports']",ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,True
46668707885d9e850c103cf479d31f92,United striker scores first goal,https://www.smh.com.au/sport/soccer/united-striker-scores-first-goal-20250927-p5myec.html,['sport / soccer'],['The Sydney Morning Herald'],Benjamin Šeško scores his first goal for Manchester United after a scramble in the box.,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:17:51,UTC,"https://static.ffx.io/images/$width_800,$height_450/t_crop_fill/q_86,f_jpg/61c9d629c5d5e504324d3a356bc77a13af9fe8f1",,smh,The Sydney Morning Herald,2251,https://www.smh.com.au,https://n.bytvi.com/smh.png,english,['australia'],"['top', 'sports']",ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
fc80859b953e2dc4d2e241b5a3149f34,United striker scores first goal,https://www.brisbanetimes.com.au/sport/soccer/united-striker-scores-first-goal-20250927-p5myec.html,['sport / soccer'],['Brisbane Times'],Benjamin Šeško scores his first goal for Manchester United after a scramble in the box.,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:17:51,UTC,"https://static.ffx.io/images/$width_800,$height_450/t_crop_fill/q_86,f_jpg/61c9d629c5d5e504324d3a356bc77a13af9fe8f1",,brisbanetimes,Brisbane Times,22163,https://www.brisbanetimes.com.au,https://n.bytvi.com/brisbanetimes.png,english,['australia'],['sports'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,True
d0daf76000dcc019bd20b4684da4b0e8,United striker scores first goal,https://www.watoday.com.au/sport/soccer/united-striker-scores-first-goal-20250927-p5myec.html,['sport / soccer'],['WAtoday'],Benjamin Šeško scores his first goal for Manchester United after a scramble in the box.,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:17:51,UTC,"https://static.ffx.io/images/$width_800,$height_450/t_crop_fill/q_86,f_jpg/61c9d629c5d5e504324d3a356bc77a13af9fe8f1",,watoday,Watoday,347743,https://www.watoday.com.au,https://n.bytvi.com/watoday.png,english,['australia'],['sports'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,True
0db17aa7df06aeaffc08f7fb0eebf49e,Fleet-footed Alcaraz surges into Japan Open quarters,https://www.perthnow.com.au/sport/tennis/fleet-footed-alcaraz-surges-into-japan-open-quarters-c-20162834,"['tennis', 'sport']",['Eleanor Crooks'],"World No.1 Carlos Alcaraz has powered his way into the quarter-finals of the Japan Open, despite fears about an ankle injury.",ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:17:40,UTC,https://images.perthnow.com.au/publication/C-20162834/28e3dca51e4cfed8854adb9d03b9cf616030faa2-16x9-x0y0w1280h720.jpg,,perthnow,Perthnow,49457,https://www.perthnow.com.au,https://n.bytvi.com/perthnow.png,english,['australia'],['sports'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
7c008dfade6c849c8a12825a99be2649,Fleet-footed Alcaraz surges into Japan Open quarters,https://thewest.com.au/sport/tennis/fleet-footed-alcaraz-surges-into-japan-open-quarters-c-20162833,"['tennis', 'sport', 'premium']",['Eleanor Crooks'],"World No.1 Carlos Alcaraz has powered his way into the quarter-finals of the Japan Open, despite fears about an ankle injury.",ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:17:40,UTC,https://images.thewest.com.au/publication/C-20162833/28e3dca51e4cfed8854adb9d03b9cf616030faa2-16x9-x0y0w1280h720.jpg,,thewest,The West,106740,https://thewest.com.au,https://n.bytvi.com/thewest.png,english,['australia'],"['top', 'sports']",ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,True
52f18361a26db949aae91650e587be78,EPL manager axed for man Ange replaced - News.com.au,https://news.google.com/rss/articles/CBMihgJBVV95cUxQNkh2MmR4YUxKN0piNXM4Zl9hRUVvM1BVWUU2b2sxZlRIZXpPZmdLNGt5WTRPSUNnTTZLblRhODAtTDU5TmRTNjQzTE9ZdndUdGkxeGVxOFlMNW9BYTg5aWpKS3JlU2lrSFB5ZjB1TDJxcGwtRmt1U09KaUFBVDVlcEM2Z2RHenBhTTlqSUFvcGlBVTZMbDR6VEJpZDRGT1ptUWJ3ZTRQRGxlbHh1dTRFZmdsNGhTR3JRQmhtWHVGRjVGeWFmMXhacDZGVUp1cU9NeTdGcldzaW82MzR6R3hhS1FRU0NHZ19sY09Jbmk3V1JkX1FkdXdCOW1XdGRwMlJ2Vi01ZlVn?oc=5,,,"EPL manager axed for man Ange replaced News.com.auWest Ham confirm Nuno hire after Potter sacking ESPNPotter sacked, Brentford v Manchester United buildup, Madrid derby – as it happened The GuardianWest Ham sack coach after just nine months in charge The Canberra TimesPremier League club sack manager after fans protest, rumours of Postecoglou chain reaction at West Ham Nine",ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:15:12,UTC,,,google,Google News,14,https://news.google.com,https://n.bytvi.com/google.png,english,['australia'],['sports'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
72b3cb183ff19d5fd0fd60fd2cc2121b,Alcaraz eases through to last eight in Tokyo,https://www.skysports.com/watch/video/13439125/carlos-alcaraz-vs-zizou-bergs-japan-open-highlights,['video'],['Sky Sports'],Highlights from the Japan Open match between Carlos Alcaraz and Zizou Bergs.,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:15:00,UTC,https://e1.365dm.com/25/09/1920x1080/skysports-carlos-alcaraz-tokyo_7033065.jpg?20250927122030=,,skysports,Sky Sports,831,https://www.skysports.com,https://n.bytvi.com/skysports.png,english,"['united kingdom', 'ireland', 'australia', 'united states of america']",['sports'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
c66c92db4130046471bfea1f00ea5de6,"Launch deals on all of Apple’s new releases: Apple Watch Series 11/Ultra 3, iPhone 17 cases, wallets, 25W charger, more",https://9to5toys.com/2025/09/27/launch-deals-apple-new-releases/,"['deals', 'review']",['9to5Toys'],"Apple unleashed its new last week alongside the new Apple Watch models – Series 11, , and SE 3 – not to mention a host of new accessories for iPhone 17, 17 Pro, 17 Pro Max, and the new iPhone Air. While we are still awaiting the return of the light launch deal on the new AirPods, just about everything else Apple released this month is now seeing launch deals at Amazon and we have collected all of it for you below. more...",ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:14:41,UTC,https://i0.wp.com/9to5toys.com/wp-content/uploads/sites/5/2025/09/New-Apple-releases-launch-deals.jpg?resize=1200%2C628&ssl=1,,9to5mac,9to5 Mac,5542,https://9to5mac.com,https://n.bytvi.com/9to5mac.png,english,"['india', 'singapore', 'united states of america', 'australia', 'united kingdom']",['technology'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
9b35314a5a09165fd6915e76890ba3e0,5 New Gran Turismo 7 Engine Swaps You Can Try Now - autoevolution,https://news.google.com/rss/articles/CBMinAFBVV95cUxPR3FaNGlSd2pKeFZzV2xBRWhZUFhQLUdGRFFXQ19jRnZzeTNSZ2czaXlEeE5yUFlSQ2pQM3B0c3I4aUtPY0NHTG9aaXJ5RHdmblhlRlZpNnpnaXhBQm50eUIzUEtFNklDYmxkV3NMYkkwSUJqSVd4SmgtdHBJRDVfUy14LVBHMDR0ZmM0MDVxeFpZWHFwZE5qUEJOWFc?oc=5,,,5 New Gran Turismo 7 Engine Swaps You Can Try Now autoevolution,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:14:35,UTC,,,google,Google News,14,https://news.google.com,https://n.bytvi.com/google.png,english,['australia'],['technology'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
6c93204ff57f74439d6b8e1e74d90d86,Tony Abbott speaks out against mass migration,https://www.spectator.com.au/2025/09/tony-abbott-speaks-out-against-mass-migration/,"['au news', 'flat white']",['Flat White'],"Before Senator Jacinta Nampijinpa Price was sacked from the front bench, former Prime Minister Tony Abbott had already been rattling...The post Tony Abbott speaks out against mass migration appeared first on The Spectator Australia.What to read next: Senator Malcolm Roberts triggers outrage from the Greens over mass migration | Even Tony Abbott is tired of Welcome to Country | Tony Abbott: ‘Israel is doing the world’s work’ | Eco-chic: the white saviour complex goes green",ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:11:48,UTC,https://www.spectator.com.au/wp-content/uploads/2025/09/GettyImages-887252388.jpg,,spectator_au,The Spectator Australia,310699,https://www.spectator.com.au,https://n.bytvi.com/spectator_au.png,english,['australia'],"['politics', 'top']",ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
ea8319229cb9f7087e90533349df500e,Woman fighting for life after being hit by allegedly stolen car on Gold Coast,https://www.perthnow.com.au/news/woman-fighting-for-life-after-being-hit-by-allegedly-stolen-car-on-gold-coast-c-20162796,['news'],['Alexandra Feiam'],Police say the woman was trying to stop the car from being stolen by three teenagers when she was allegedly hit by the vehicle.,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:11:25,UTC,https://images.perthnow.com.au/publication/C-20162796/ff7609e827ea5a8a5679acc73fe2626c5f51abc0-16x9-x0y15w2047h1151.jpg,,perthnow,Perthnow,49457,https://www.perthnow.com.au,https://n.bytvi.com/perthnow.png,english,['australia'],"['crime', 'top']",ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,True
0fc836cf46a93aa5634e393dd27908af,Woman fighting for life after being hit by allegedly stolen car on Gold Coast,https://thewest.com.au/news/woman-fighting-for-life-after-being-hit-by-allegedly-stolen-car-on-gold-coast-c-20162797,"['news', 'tas news', 'premium', 'australia', 'crime']",['Alexandra Feiam'],Police say the woman was trying to stop the car from being stolen by three teenagers when she was allegedly hit by the vehicle.,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:11:25,UTC,https://images.thewest.com.au/publication/C-20162797/ff7609e827ea5a8a5679acc73fe2626c5f51abc0-16x9-x0y15w2047h1151.jpg,,thewest,The West,106740,https://thewest.com.au,https://n.bytvi.com/thewest.png,english,['australia'],"['crime', 'top']",ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
047459aa6a1696add726d42c1a129b0f,NRLW Highlights: Roosters v Sharks - Finals Week 2,https://www.theage.com.au/sport/nrl/nrlw-highlights-roosters-v-sharks-finals-week-2-20250927-p5mye9.html,['sport / nrl'],['The Age'],"Sydney Roosters host the Cronulla Sharks in Finals Week 2 of the 2025 NRLW Premiership at Polytec Stadium, Gosford.",ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:11:13,UTC,"https://static.ffx.io/images/$width_800,$height_450/t_crop_fill/q_86,f_jpg/0994ae2836501c4e1daa2850a8390b2303900b0d",,theage,The Age,44145,https://www.theage.com.au,https://n.bytvi.com/theage.png,english,['australia'],"['top', 'sports']",ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,True
b462e7cc7d199f3e41e4ffc52701649a,NRLW Highlights: Roosters v Sharks - Finals Week 2,https://www.smh.com.au/sport/nrl/nrlw-highlights-roosters-v-sharks-finals-week-2-20250927-p5mye9.html,['sport / nrl'],['The Sydney Morning Herald'],"Sydney Roosters host the Cronulla Sharks in Finals Week 2 of the 2025 NRLW Premiership at Polytec Stadium, Gosford.",ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:11:13,UTC,"https://static.ffx.io/images/$width_800,$height_450/t_crop_fill/q_86,f_jpg/0994ae2836501c4e1daa2850a8390b2303900b0d",,smh,The Sydney Morning Herald,2251,https://www.smh.com.au,https://n.bytvi.com/smh.png,english,['australia'],"['top', 'sports']",ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,True
ce4954ea85d3cd82797ef7ab94c8deea,NRLW Highlights: Roosters v Sharks - Finals Week 2,https://www.watoday.com.au/sport/nrl/nrlw-highlights-roosters-v-sharks-finals-week-2-20250927-p5mye9.html,['sport / nrl'],['WAtoday'],"Sydney Roosters host the Cronulla Sharks in Finals Week 2 of the 2025 NRLW Premiership at Polytec Stadium, Gosford.",ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:11:13,UTC,"https://static.ffx.io/images/$width_800,$height_450/t_crop_fill/q_86,f_jpg/0994ae2836501c4e1daa2850a8390b2303900b0d",,watoday,Watoday,347743,https://www.watoday.com.au,https://n.bytvi.com/watoday.png,english,['australia'],['sports'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
d5f553559ce57f068c14a7fb07052438,NRLW Highlights: Roosters v Sharks - Finals Week 2,https://www.brisbanetimes.com.au/sport/nrl/nrlw-highlights-roosters-v-sharks-finals-week-2-20250927-p5mye9.html,['sport / nrl'],['Brisbane Times'],"Sydney Roosters host the Cronulla Sharks in Finals Week 2 of the 2025 NRLW Premiership at Polytec Stadium, Gosford.",ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:11:13,UTC,"https://static.ffx.io/images/$width_800,$height_450/t_crop_fill/q_86,f_jpg/0994ae2836501c4e1daa2850a8390b2303900b0d",,brisbanetimes,Brisbane Times,22163,https://www.brisbanetimes.com.au,https://n.bytvi.com/brisbanetimes.png,english,['australia'],['sports'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,True
c1d2b9b3168da6d9c235d99fa5c8d1ee,Broncos #1 Suncorp ticket-sellers as Penrith blockbuster puts Sheeran in shade,https://www.couriermail.com.au/news/brisbane-city/call-for-bigger-venue-grows-as-broncos-outsell-pop-star-ed-sheeran/news-story/7c59f00f78686675baa92d2be42a9b01,,,,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:11:00,UTC,,,couriermail,The Courier Mail,154976,https://www.couriermail.com.au,https://n.bytvi.com/couriermail.png,english,['australia'],"['sports', 'top']",ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
46a81a1fd6ba0f252e9103ddf50fcf8b,How the Brisbane Lions beat the Geelong Cats for back-to-back flags,https://thenightly.com.au/sport/afl/how-the-brisbane-lions-beat-the-geelong-cats-for-back-to-back-flags-c-20162719,"['afl', 'sport']",['Roger Vaughan'],A look at the key moments and moves that proved pivotal as Brisbane kicked clear in the second half for a convincing grand final win over Geelong.,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:10:31,UTC,https://images.thenightly.com.au/publication/C-20162719/86a13c2a0567bc9e1c34aa09a704c0e17d56e854-16x9-x0y0w1280h720.jpg,,thenightly_au,The Nightly,98849,https://thenightly.com.au,https://n.bytvi.com/thenightly_au.png,english,['australia'],"['top', 'sports']",ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
f570b6e89bc9087e7773b82de7ad31a9,‘Pretty big snap’: Cameron played out grand final with a broken arm - The Age,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQcC1pR3NMQXJLZnd0amliU1R4VXJUNC1DTlNKanhtTHh1S3A2S3gzSnJCWHUyVE40dTJRUGRYTXQ2TWtKcEZ2OElzUlB3YmN4bklERDc3N1NwUExjNTRQX3BBV2FwQnY4THRTZWI1emMyVjVvd29WcGFHSk0yclBQVU9vR3VPcGdINXRFVDVlYmh0bVBRbWNRWE43bFJzS2lWdUFZU1EzZ1FHT3B3SzNndkJPdVBneUFLQ3hv?oc=5,,,‘Pretty big snap’: Cameron played out grand final with a broken arm The AgeView Full coverage on Google News,ONLY AVAILABLE IN PAID PLANS,2025-09-27 12:10:30,UTC,,,google,Google News,14,https://news.google.com,https://n.bytvi.com/google.png,english,['australia'],['sports'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,False
